OrderID,OrderDate,CustomerID,ProductID,StoreID,EmployeeID,Quantity,DiscountPercent,TotalAmount
526199,2023-09-27 08:31:04,121,119,4,1036,8,0.0,5690.8
526200,2023-09-14 14:53:49,5163,191,5,1007,2,0.0,3182.34
526201,2023-06-18 23:07:58,8322,187,2,1007,4,0.0,3727.96
526202,2022-09-22 08:00:20,9133,194,2,1037,-5,0.0,-3925.55
526203,2023-09-10 12:46:37,441,189,4,1029,3,0.0,1591.1399999999999
526204,2023-11-27 06:38:51,4411,121,5,1042,5,0.05,6119.472499999999
526205,2022-02-09 09:55:16,6767,127,1,1009,7,0.0,8183.0
526206,2022-09-09 14:22:47,9116,119,1,1037,7,0.0,4979.45
526207,2022-07-22 11:50:20,8912,126,5,1021,2,0.0,3367.56
526208,2023-05-15 10:12:51,3969,149,4,1049,-3,0.0,-4708.92
526209,2022-08-25 21:43:51,8599,158,3,1035,7,0.0,3212.51
526210,2023-03-30 10:37:27,5768,197,3,1021,5,0.1,4864.455
526211,2022-03-26 09:43:11,6132,200,5,1046,3,0.0,2130.7799999999997
526212,2022-04-16 01:28:36,4680,167,5,1044,3,0.2,1679.496
526213,2022-08-06 05:51:53,5377,125,3,1022,9,0.0,14235.48
526214,2023-01-13 09:21:02,8971,177,1,1002,0,0.0,0.0
526215,2022-05-18 16:24:17,8,178,5,1046,5,0.0,2560.8999999999996
526216,2023-09-13 04:58:23,8755,174,5,1004,0,0.0,0.0
526217,2022-08-26 12:05:29,10015,188,5,1013,-1,0.0,-1727.39
526218,2024-01-03 17:27:13,8558,200,3,1035,0,0.0,0.0
526219,2022-03-19 13:45:16,6344,122,3,1007,7,0.1,11045.475
526220,2023-12-27 23:36:39,6616,198,2,1034,3,0.1,708.777
526221,2022-06-13 02:01:11,748,114,4,1047,5,0.0,8046.05
526222,2022-10-10 02:58:57,6226,109,2,1034,-5,0.1,-5827.41
526223,2024-03-15 13:10:49,5321,176,4,1015,6,0.0,6781.5599999999995
526224,2022-10-24 01:16:00,9892,122,4,1049,1,0.0,1753.25
526225,2023-01-18 03:27:32,4134,197,4,1042,-4,0.0,-4323.96
526226,2022-01-13 01:56:05,3853,182,4,1031,-1,0.0,-185.15
526227,2023-05-12 16:46:55,4916,195,3,1039,-3,0.1,-3905.3070000000007
526228,2022-02-25 22:56:22,10008,176,3,1015,-2,0.0,-2260.52
526229,2022-09-03 07:03:20,10471,198,2,1049,6,0.0,1575.06
526230,2023-08-30 05:59:14,3656,115,5,1001,6,0.0,6554.700000000001
526231,2022-08-06 14:29:13,5772,140,1,1031,2,1.5,-735.75
526232,2023-08-27 19:42:10,2868,165,2,1009,2,0.0,968.14
526233,2023-04-16 01:53:30,4066,153,3,1015,8,0.0,9583.12
526234,2022-04-12 03:22:00,1412,131,5,1035,-1,0.2,-781.8560000000001
526235,2023-04-29 21:41:40,9912,110,1,1010,3,0.0,4824.21
526236,2023-02-08 17:42:18,4615,134,2,1015,5,0.0,648.3499999999999
526237,2022-07-10 15:04:56,4919,137,5,1019,6,0.05,6550.383
526238,2023-12-06 10:42:04,9342,113,3,1027,-4,0.0,-1007.2
526239,2022-02-20 01:24:02,3660,138,2,1006,-5,0.0,-9169.550000000001
526240,2022-02-08 10:32:38,9663,145,5,1001,7,0.0,2734.76
526241,2023-02-09 03:00:21,4485,110,5,1003,5,0.1,7236.315
526242,2023-07-22 06:44:55,7648,122,3,1049,-4,0.0,-7013.0
526243,2023-09-24 06:45:43,4340,161,5,1039,-1,0.0,-1631.97
526244,2022-11-05 18:47:12,10048,138,2,1002,9,0.05,15679.930500000002
526245,2023-04-23 13:13:35,5598,158,4,1037,-5,0.0,-2294.65
526246,2022-12-31 01:38:01,3326,126,3,1045,-1,0.0,-1683.78
526247,2022-11-06 19:06:13,1185,175,2,1020,-4,0.0,-2459.88
526248,2022-10-14 06:59:41,7593,149,4,1029,2,0.0,3139.28
526249,2022-05-26 20:23:08,1155,197,4,1028,-3,0.0,-3242.9700000000003
526250,2022-01-14 13:13:10,10394,174,2,1016,-4,0.0,-8535.6
526251,2024-01-17 04:39:36,8486,195,2,1049,8,0.0,11571.28
526252,2022-02-10 12:19:58,4329,185,1,1033,2,0.2,797.2800000000001
526253,2023-04-16 03:58:28,2594,198,4,1029,2,0.0,525.02
526254,2023-12-11 09:11:39,9806,189,2,1027,-2,0.05,-1007.722
526255,2022-02-11 08:24:46,2285,162,4,1008,7,0.0,612.71
526256,2023-11-13 16:16:46,3438,109,2,1008,9,0.0,11654.82
526257,2023-07-17 02:56:03,2641,160,4,1037,0,0.0,0.0
526258,2022-06-25 16:16:36,5711,182,5,1042,1,0.0,185.15
526259,2023-06-08 07:30:45,1831,130,3,1018,7,0.0,7863.589999999999
526260,2024-04-18 16:54:29,3561,121,2,1013,-2,0.0,-2576.62
526261,2022-09-21 02:28:00,2668,150,4,1036,5,0.0,7475.2
526262,2022-12-30 12:58:47,10078,129,5,1034,-4,0.0,-3798.4
526263,2023-05-25 21:32:35,7998,140,1,1050,1,0.0,735.75
526264,2022-05-09 21:24:05,9019,117,4,1010,-2,0.0,-412.54
526265,2023-07-16 00:52:00,967,168,4,1048,6,0.0,10017.72
526266,2022-06-25 05:01:11,8432,197,3,1039,-3,0.0,-3242.9700000000003
526267,2022-04-16 05:45:56,9507,164,5,1044,9,0.05,7943.804999999999
526268,2022-04-17 16:06:08,10419,123,4,1028,9,0.0,7913.34
526269,2023-03-13 00:47:18,3700,107,3,1026,7,0.2,8216.992
526270,2022-11-15 04:44:11,8692,134,1,1043,-4,0.0,-518.68
526271,2023-02-01 18:45:17,808,124,3,1050,1,0.0,254.07
526272,2023-11-25 01:49:54,1445,107,3,1035,1,0.1,1320.588
526273,2022-04-01 10:29:09,10382,108,5,1043,1,0.0,1459.84
526274,2022-10-22 04:30:00,3827,103,2,1019,-1,0.0,-1979.13
526275,2023-08-11 05:47:49,5562,191,3,1031,-4,0.0,-6364.68
526276,2023-12-18 21:47:24,3100,104,2,1017,-1,0.0,-1603.76
526277,2022-12-22 10:58:00,7238,163,1,1014,4,0.2,3421.5040000000004
526278,2023-07-05 04:15:32,9540,166,5,1032,-3,1.5,446.73
526279,2022-04-27 23:09:29,1633,169,5,1017,9,0.0,6483.42
526280,2022-08-31 11:42:52,9784,110,5,1023,2,1.5,-1608.07
526281,2023-06-24 22:17:54,9221,163,5,1046,-1,0.0,-1069.22
526282,2024-03-25 02:36:24,2441,137,1,1038,7,0.0,8044.33
526283,2023-01-25 10:37:11,6247,173,4,1005,4,0.2,5466.752
526284,2024-04-06 05:36:16,4434,172,1,1048,-3,0.0,-2352.09
526285,2022-03-18 20:31:27,9184,103,4,1001,6,0.0,11874.78
526286,2023-12-13 16:51:25,3708,129,4,1006,8,0.1,6837.12
526287,2023-08-23 12:53:52,8994,179,3,1023,-5,0.0,-761.35
526288,2023-11-02 23:15:41,8155,162,2,1033,8,0.0,700.24
526289,2023-06-21 23:18:51,3429,133,2,1017,-1,0.1,-262.33200000000005
526290,2023-09-05 14:58:31,1660,160,3,1039,-5,0.0,-9204.199999999999
526291,2022-10-02 11:21:34,8999,142,5,1004,9,0.0,3786.39
526292,2023-03-09 03:03:17,3180,180,4,1022,-1,0.0,-1187.2
526293,2022-06-14 04:10:34,388,162,2,1047,3,0.05,249.46050000000002
526294,2022-03-21 08:53:02,5129,175,5,1038,4,0.0,2459.88
526295,2023-11-15 09:56:37,3361,106,1,1047,7,1.5,1750.0
526296,2023-06-08 03:37:15,6086,149,3,1042,9,0.0,14126.76
526297,2024-04-22 20:26:22,4144,172,1,1021,2,0.0,1568.06
526298,2022-09-03 19:40:41,3409,143,5,1013,-4,0.0,-752.72
526299,2022-11-05 07:49:37,6605,109,3,1018,-4,0.2,-4143.936000000001
526300,2023-04-14 02:22:38,8988,151,2,1044,-2,0.0,-896.58
526301,2022-06-22 00:05:58,6007,114,3,1003,0,0.0,0.0
526302,2022-08-27 06:01:45,1653,124,1,1049,0,0.0,0.0
526303,2022-05-09 07:01:21,3327,172,5,1012,9,0.0,7056.2699999999995
526304,2024-03-15 16:20:21,363,133,5,1031,5,0.0,1457.4
526305,2023-01-05 22:00:59,10348,129,4,1047,9,0.0,8546.4
526306,2023-09-22 11:09:43,1901,102,2,1047,-1,0.0,-176.49
526307,2022-09-14 07:15:53,10144,182,4,1021,-2,0.0,-370.3
526308,2023-05-19 00:10:12,3503,187,2,1037,-1,0.0,-931.99
526309,2023-12-30 21:02:33,3833,195,4,1046,4,0.2,4628.512000000001
526310,2022-06-01 18:18:00,6219,186,5,1031,6,0.05,2135.562
526311,2024-02-05 08:02:20,9874,152,2,1024,1,0.0,1827.93
526312,2023-03-26 20:06:16,1520,145,1,1006,-3,0.0,-1172.04
526313,2023-06-20 09:16:07,5222,184,2,1014,8,0.0,13317.52
526314,2022-05-31 12:56:18,8234,138,4,1049,8,0.0,14671.28
526315,2023-06-01 07:24:09,7204,145,2,1021,7,0.0,2734.76
526316,2022-07-08 05:25:39,2409,116,1,1022,6,0.0,4672.4400000000005
526317,2023-03-28 03:28:00,3746,187,4,1013,-1,0.0,-931.99
526318,2022-10-23 09:24:25,5965,147,4,1009,-4,0.0,-5814.2
526319,2022-12-17 13:46:32,3995,125,5,1009,3,0.05,4507.902
526320,2022-06-24 09:48:37,4708,157,2,1014,5,0.1,1176.1200000000001
526321,2022-03-18 21:43:59,2637,119,5,1024,-5,0.0,-3556.75
526322,2022-09-15 04:10:07,6535,183,1,1031,9,0.05,5594.777999999999
526323,2023-10-23 08:35:54,9661,138,5,1038,-3,0.0,-5501.7300000000005
526324,2024-02-22 20:31:22,6637,200,3,1005,8,0.0,5682.08
526325,2023-11-17 06:07:08,7681,166,1,1025,-2,0.0,-595.64
526326,2024-02-25 02:27:28,7657,107,5,1009,9,0.0,13205.88
526327,2024-04-15 04:31:47,5525,120,3,1043,9,0.0,14228.01
526328,2022-03-31 00:47:31,7696,104,3,1003,0,0.0,0.0
526329,2022-03-20 10:59:43,10161,190,4,1015,4,0.0,6042.92
526330,2024-03-27 11:34:29,9117,175,3,1018,-1,0.1,-553.4730000000001
526331,2023-04-23 02:41:34,2643,181,1,1039,7,0.0,8105.51
526332,2023-09-12 00:38:18,91,115,2,1050,7,0.0,7647.150000000001
526333,2022-04-27 10:26:16,5360,176,1,1050,7,0.0,7911.82
526334,2022-10-29 09:44:10,4699,164,2,1029,-2,0.0,-1858.2
526335,2022-02-28 01:20:56,5262,157,3,1028,-5,0.0,-1306.8000000000002
526336,2022-06-19 01:01:39,9519,150,3,1044,-5,0.0,-7475.2
526337,2022-06-10 03:14:07,2748,117,1,1017,6,0.05,1175.739
526338,2022-06-06 19:43:11,5716,116,1,1025,7,0.0,5451.18
526339,2022-09-08 01:43:52,3189,180,2,1044,-2,0.0,-2374.4
526340,2024-01-29 02:17:52,7424,199,5,1032,5,0.0,8805.05
526341,2024-02-11 07:43:26,7706,103,2,1050,2,0.0,3958.26
526342,2022-07-28 17:14:30,7442,145,1,1047,-1,0.0,-390.68
526343,2023-05-30 07:36:06,164,144,5,1048,7,0.0,4342.45
526344,2022-07-22 11:54:18,3294,162,4,1001,6,0.0,525.1800000000001
526345,2022-06-19 03:22:34,9555,192,4,1009,-4,0.05,-1991.1999999999998
526346,2022-07-30 04:56:10,3069,109,3,1033,5,0.0,6474.9
526347,2023-04-07 05:16:41,7230,160,2,1019,3,0.0,5522.5199999999995
526348,2022-06-30 19:41:24,6082,175,1,1003,-4,0.0,-2459.88
526349,2022-10-03 08:13:10,138,191,4,1032,4,0.0,6364.68
526350,2022-08-23 18:40:42,1841,174,5,1035,5,0.0,10669.5
526351,2024-04-21 02:30:48,8299,176,2,1034,5,0.1,5086.17
526352,2023-07-31 20:11:09,1719,157,4,1012,-5,0.0,-1306.8000000000002
526353,2023-08-31 00:16:51,10283,199,2,1016,0,0.1,0.0
526354,2023-04-25 09:21:58,2099,199,1,1044,0,0.0,0.0
526355,2023-08-28 04:53:02,1686,195,2,1037,-5,0.0,-7232.05
526356,2024-03-30 00:14:09,681,161,2,1050,3,0.0,4895.91
526357,2022-04-04 19:12:58,6197,164,2,1028,0,0.0,0.0
526358,2023-12-27 04:00:36,2354,117,1,1041,0,0.0,0.0
526359,2023-08-03 17:26:34,7179,158,1,1013,-5,0.0,-2294.65
526360,2022-05-10 20:13:23,7529,147,5,1028,8,0.0,11628.4
526361,2022-07-12 00:36:31,6719,152,4,1028,-2,0.0,-3655.86
526362,2022-09-06 15:43:53,1139,118,4,1006,3,0.1,1627.2900000000002
526363,2023-01-26 06:21:17,1672,137,3,1019,0,0.1,0.0
526364,2023-09-11 21:32:34,2643,170,5,1047,2,0.0,1945.14
526365,2022-03-07 09:22:45,7753,117,1,1043,-3,0.1,-556.9290000000001
526366,2023-05-07 18:14:42,2888,103,3,1036,0,0.05,0.0
526367,2022-09-12 12:40:06,10353,133,1,1001,-2,0.05,-553.812
526368,2024-02-18 04:00:43,5135,184,2,1039,7,0.2,9322.264000000001
526369,2022-01-02 04:20:47,1935,180,4,1032,-5,1.5,2968.0
526370,2022-06-20 20:25:36,1385,200,3,1022,1,0.0,710.26
526371,2024-04-24 04:08:41,5895,107,1,1028,9,0.0,13205.88
526372,2022-07-29 01:01:05,213,102,2,1027,1,0.05,167.6655
526373,2023-10-07 13:24:51,2158,134,5,1008,9,0.0,1167.03
526374,2022-08-05 05:23:33,410,104,1,1026,5,0.0,8018.8
526375,2022-07-22 22:37:59,3393,149,4,1020,5,0.0,7848.200000000001
526376,2022-04-29 21:51:17,7091,117,4,1020,9,0.0,1856.43
526377,2022-03-28 15:21:11,5978,171,1,1027,-5,0.0,-5933.6
526378,2023-10-27 16:44:39,8090,112,5,1039,-3,0.0,-2520.75
526379,2023-12-14 03:16:01,1372,176,4,1048,-5,0.0,-5651.3
526380,2023-06-09 21:53:22,2569,174,1,1005,3,0.05,6081.615000000001
526381,2022-03-05 03:01:10,4250,144,2,1005,4,0.2,1985.1200000000001
526382,2022-03-27 15:49:20,6003,189,4,1008,-2,0.0,-1060.76
526383,2024-02-18 02:22:32,9733,149,3,1013,6,0.0,9417.84
526384,2022-11-30 17:27:05,6766,169,1,1034,-1,0.0,-720.38
526385,2022-03-27 22:03:53,8599,117,4,1003,5,0.0,1031.3500000000001
526386,2023-05-06 09:31:44,1244,138,2,1021,-5,0.0,-9169.550000000001
526387,2022-07-18 08:21:14,6629,156,1,1050,3,0.0,1744.1100000000001
526388,2022-10-16 10:10:58,9925,161,4,1027,4,0.05,6201.486
526389,2022-09-13 07:08:38,5949,175,2,1040,-3,0.0,-1844.91
526390,2024-02-29 08:14:34,1252,186,2,1049,-1,0.1,-337.194
526391,2024-04-12 22:43:03,9189,184,1,1009,-5,0.0,-8323.45
526392,2022-08-27 15:32:13,10318,132,3,1039,-3,0.1,-341.199
526393,2024-01-06 11:00:10,9391,156,4,1032,-2,0.0,-1162.74
526394,2023-09-18 20:59:53,2057,187,4,1022,9,0.0,8387.91
526395,2023-05-28 17:14:17,5323,123,1,1041,6,0.0,5275.5599999999995
526396,2022-08-27 16:18:37,9861,166,2,1043,2,1.5,-297.82
526397,2022-05-03 19:59:20,4299,167,5,1047,2,0.1,1259.622
526398,2022-12-14 12:17:49,2563,197,1,1009,9,0.0,9728.91
526399,2023-08-30 12:52:34,5466,105,3,9999,7,0.0,2619.4
526400,2023-02-24 15:31:29,3849,123,5,1039,1,0.0,879.26
526401,2023-10-11 23:20:02,5112,151,5,1008,3,0.0,1344.8700000000001
526402,2024-02-28 20:06:33,5843,125,4,1026,4,0.0,6326.88
526403,2023-04-13 02:57:26,7889,124,2,1033,7,0.05,1689.5655
526404,2022-06-26 06:21:32,9649,130,3,1023,6,0.0,6740.219999999999
526405,2023-02-17 10:13:41,7738,151,4,1045,9,1.5,-2017.305
526406,2022-03-21 16:24:11,1390,130,3,1011,-1,0.05,-1067.2015
526407,2022-02-12 06:31:22,6616,172,2,1046,-4,0.0,-3136.12
526408,2023-02-03 05:15:27,1870,146,5,1017,8,0.05,14458.696
526409,2024-03-04 11:26:54,4234,200,1,1040,-5,0.0,-3551.3
526410,2023-05-13 06:00:24,9719,157,5,1014,9,1.5,-1176.1200000000001
526411,2023-12-21 14:18:51,2429,129,2,1009,2,0.0,1899.2
526412,2024-02-29 20:28:55,4999,185,2,1004,5,0.2,1993.2
526413,2022-10-28 11:30:32,6845,180,5,1018,-2,0.1,-2136.96
526414,2023-03-12 07:40:30,3110,162,3,1033,0,0.2,0.0
526415,2022-05-22 03:36:10,1501,187,5,1005,-3,0.1,-2516.3730000000005
526416,2024-04-03 23:00:06,582,129,2,1023,1,0.2,759.6800000000001
526417,2023-02-23 13:35:06,2265,137,5,1011,1,0.0,1149.19
526418,2022-11-25 17:58:28,9285,190,4,1035,5,1.5,-3776.825
526419,2022-11-14 00:42:46,1354,188,1,1001,5,0.0,8636.95
526420,2023-03-31 09:04:54,279,140,1,1011,-3,0.05,-2096.8875
526421,2022-07-11 16:08:10,3853,155,1,1037,-4,0.0,-7164.0
526422,2022-03-16 16:00:08,10138,126,2,1029,-3,0.0,-5051.34
526423,2023-04-17 13:05:23,4691,127,1,1038,1,0.0,1169.0
526424,2022-04-19 20:42:25,5564,175,5,1033,3,0.2,1475.928
526425,2023-09-14 06:27:19,880,151,4,1014,3,1.5,-672.4350000000001
526426,2023-06-11 22:57:40,1074,191,5,1049,4,0.0,6364.68
526427,2023-11-06 18:23:33,4074,122,5,1023,-4,0.0,-7013.0
526428,2024-03-12 21:22:29,2937,165,1,1047,6,0.0,2904.42
526429,2023-04-29 18:53:23,8639,138,2,1036,-4,0.0,-7335.64
526430,2022-05-21 18:20:48,7123,191,4,1028,-4,0.0,-6364.68
526431,2022-04-15 00:17:51,332,101,5,1016,6,0.0,8550.119999999999
526432,2022-02-08 21:22:40,10476,115,3,1015,-4,0.0,-4369.8
526433,2022-05-23 17:44:55,8117,111,2,1024,7,0.2,1105.664
526434,2022-09-24 22:42:01,7757,156,3,1014,3,0.1,1569.699
526435,2023-04-01 08:05:03,4068,138,4,1017,-4,0.0,-7335.64
526436,2024-02-15 11:10:48,8129,193,4,1018,1,0.0,1259.49
526437,2023-09-25 21:25:54,10017,154,4,1022,4,1.5,-3327.98
526438,2023-04-20 20:54:01,1717,194,5,1017,6,0.0,4710.66
526439,2022-08-31 03:28:49,7172,123,4,1042,-5,0.1,-3956.67
526440,2023-05-27 04:46:44,1544,190,4,1046,-5,0.0,-7553.65
526441,2022-08-10 03:07:41,9801,137,2,1019,7,0.0,8044.33
526442,2022-12-28 12:17:53,9974,151,2,1006,-1,0.0,-448.29
526443,2024-03-23 22:59:54,6599,161,2,1008,4,1.5,-3263.94
526444,2022-05-01 08:47:21,4328,182,1,1008,2,0.1,333.27000000000004
526445,2023-03-01 15:16:15,4477,179,5,1041,8,0.0,1218.16
526446,2024-04-28 05:54:02,2257,122,4,9999,4,0.0,7013.0
526447,2024-03-25 01:28:24,7966,166,3,9999,-5,0.1,-1340.19
526448,2023-09-14 17:39:36,3147,155,1,1023,9,0.0,16119.0
526449,2024-03-22 05:41:03,5035,167,3,9999,-2,0.0,-1399.58
526450,2022-08-26 15:40:24,10423,126,2,1050,-1,0.05,-1599.591
526451,2022-11-08 22:52:23,783,193,4,1025,3,1.5,-1889.2350000000001
526452,2022-01-24 21:49:36,5447,193,1,1005,5,0.0,6297.45
526453,2023-03-22 15:12:20,7229,138,3,1021,-1,0.1,-1650.519
526454,2022-05-10 18:21:11,9027,150,2,1048,1,0.0,1495.04
526455,2023-06-13 08:11:25,10011,123,3,1016,6,0.2,4220.447999999999
526456,2022-10-27 09:07:15,10334,153,1,1024,-1,0.0,-1197.89
526457,2022-06-25 03:17:09,5648,139,1,1046,7,0.0,3178.91
526458,2023-03-30 04:20:00,6068,123,4,1028,-2,0.0,-1758.52
526459,2023-06-16 15:28:38,6922,192,3,1004,-3,0.05,-1493.3999999999999
526460,2022-11-12 09:24:58,4893,199,4,1024,9,0.0,15849.09
526461,2023-06-16 16:43:26,5326,166,3,1023,8,0.0,2382.56
526462,2022-01-19 09:11:34,7557,128,1,1013,-5,0.0,-7215.349999999999
526463,2022-03-15 06:29:46,4299,160,3,1050,2,0.2,2945.344
526464,2023-07-23 20:41:20,4470,188,2,1007,5,0.0,8636.95
526465,2023-06-30 10:44:52,2521,167,4,1033,3,0.0,2099.37
526466,2023-11-24 13:39:12,1548,110,1,1025,4,0.1,5789.052
526467,2023-12-24 17:45:27,4148,134,2,1042,7,0.05,862.3054999999999
526468,2024-02-25 02:34:39,6495,183,4,1013,1,0.0,654.36
526469,2022-05-11 04:13:31,3915,101,3,1005,6,0.2,6840.096
526470,2024-04-11 01:03:57,1767,137,5,1026,-3,0.0,-3447.57
526471,2022-03-17 11:27:59,10208,168,4,1040,6,0.05,9516.833999999999
526472,2022-06-08 17:45:28,843,171,1,1008,5,0.0,5933.6
526473,2023-04-14 08:02:35,9287,167,2,1010,-5,0.1,-3149.055
526474,2023-05-21 07:54:01,3906,178,3,1024,0,0.0,0.0
526475,2023-09-11 10:18:37,46,158,3,1033,8,0.0,3671.44
526476,2023-10-14 13:37:37,4964,116,1,1003,4,0.0,3114.96
526477,2022-11-26 00:18:56,5723,192,2,1047,1,0.0,524.0
526478,2023-11-19 23:49:15,6163,164,2,1036,9,0.2,6689.52
526479,2022-11-23 11:10:58,2899,128,2,1007,6,0.0,8658.42
526480,2023-10-18 21:41:38,7797,170,2,1012,5,0.0,4862.85
526481,2023-07-29 17:26:37,7797,128,5,1019,2,0.0,2886.14
526482,2023-08-15 07:56:22,7107,118,5,1036,-3,0.0,-1808.1000000000001
526483,2023-06-10 05:20:00,5398,182,3,1016,0,0.0,0.0
526484,2022-10-04 03:33:20,3768,143,1,1014,0,0.0,0.0
526485,2022-02-10 06:32:04,477,179,4,1002,3,0.0,456.81000000000006
526486,2023-09-02 06:29:07,5039,114,3,1022,2,0.0,3218.42
526487,2023-11-02 20:57:14,6773,122,5,1013,-2,0.0,-3506.5
526488,2024-02-01 09:36:45,2902,114,2,1036,7,0.0,11264.470000000001
526489,2022-01-02 04:40:53,7125,119,1,1034,5,0.0,3556.75
526490,2023-11-15 10:13:05,7780,194,3,1013,8,0.0,6280.88
526491,2022-07-31 22:36:24,5810,119,4,1019,-5,0.0,-3556.75
526492,2022-12-16 09:54:54,9917,139,4,1023,4,0.0,1816.52
526493,2022-10-14 14:43:54,5616,133,2,1032,0,0.0,0.0
526494,2023-05-22 08:35:26,4836,138,2,1035,1,0.0,1833.91
526495,2023-03-24 14:26:19,2912,132,1,1041,-5,1.5,315.925
526496,2023-10-21 15:30:02,5346,114,1,1012,8,0.0,12873.68
526497,2022-12-10 10:06:51,4634,198,3,1007,0,0.0,0.0
526498,2023-10-13 20:53:10,8310,123,2,1015,1,0.1,791.3340000000001
526499,2022-03-01 21:27:34,7398,198,1,1013,-4,0.0,-1050.04
526500,2022-06-18 03:51:29,2289,183,2,1025,7,0.0,4580.52
526501,2022-05-11 20:27:06,8685,189,3,1015,-1,0.0,-530.38
526502,2023-02-02 22:45:56,6338,126,2,1005,6,0.0,10102.68
526503,2024-03-04 05:08:45,1865,186,5,1006,2,0.0,749.32
526504,2023-09-02 18:38:42,3963,175,2,1008,7,0.0,4304.79
526505,2023-10-13 11:22:52,10456,150,4,1001,5,0.0,7475.2
526506,2024-02-06 16:04:21,1453,195,5,1038,0,0.0,0.0
526507,2022-09-03 21:59:57,1991,169,5,1039,7,0.05,4790.527
526508,2022-07-27 13:47:44,1345,195,2,1004,5,0.0,7232.05
526509,2023-12-23 12:18:00,7785,155,3,1030,-3,0.0,-5373.0
526510,2022-04-18 07:42:29,10093,167,4,1009,8,0.0,5598.32
526511,2022-08-17 03:12:24,1641,120,2,1045,2,0.0,3161.78
526512,2022-12-19 15:08:18,1955,156,4,1033,8,0.0,4650.96
526513,2023-02-13 23:34:49,4946,115,1,1020,7,0.0,7647.150000000001
526514,2022-08-21 05:28:50,4822,159,4,1005,-2,0.1,-1442.808
526515,2023-07-01 02:57:48,6544,157,4,1016,-5,0.2,-1045.4400000000003
526516,2022-01-28 20:30:14,559,131,2,1016,0,0.1,0.0
526517,2023-09-25 01:29:07,8307,169,3,1020,5,0.0,3601.9
526518,2022-07-13 06:11:42,7957,114,2,1042,8,0.0,12873.68
526519,2023-10-31 08:58:05,6122,122,4,1018,7,0.05,11659.1125
526520,2022-01-28 23:36:01,3465,147,5,1029,0,0.0,0.0
526521,2023-03-13 10:35:44,6109,183,2,1028,-5,0.0,-3271.8
526522,2023-01-31 18:23:11,3788,142,4,1025,0,0.0,0.0
526523,2024-02-09 14:22:18,8456,171,4,1028,6,0.0,7120.32
526524,2023-09-26 18:28:37,330,161,3,1019,-2,0.0,-3263.94
526525,2022-07-24 19:14:47,6319,105,5,1018,-5,0.0,-1871.0
526526,2023-05-02 20:01:47,5332,124,4,1044,4,0.0,1016.28
526527,2022-01-20 17:15:49,6539,114,4,1027,-4,0.0,-6436.84
526528,2023-05-21 15:08:39,7920,182,2,1021,-3,0.0,-555.45
526529,2023-09-25 15:24:40,8063,148,3,1009,8,0.0,10729.36
526530,2023-04-11 05:59:03,6568,115,4,1016,4,0.0,4369.8
526531,2022-10-04 04:54:46,6532,128,5,1030,5,0.05,6854.5824999999995
526532,2022-05-12 03:04:29,384,133,1,1021,-2,0.0,-582.96
526533,2022-02-27 09:35:46,5222,200,4,1024,7,0.0,4971.82
526534,2024-01-06 10:19:13,3890,147,4,1030,3,0.0,4360.65
526535,2023-09-18 21:37:20,3630,151,4,1006,0,0.0,0.0
526536,2022-01-21 22:41:51,4952,185,1,1035,-5,0.0,-2491.5
526537,2022-04-13 11:45:00,6186,156,2,1020,-5,0.05,-2761.5074999999997
526538,2023-05-06 16:29:10,6236,181,3,1020,6,0.0,6947.58
526539,2023-03-26 18:07:33,8472,166,1,1017,-1,0.05,-282.929
526540,2022-06-09 12:48:14,1869,154,1,1041,1,0.0,1663.99
526541,2022-11-28 22:28:26,1766,101,3,1026,3,0.0,4275.0599999999995
526542,2023-08-29 11:22:46,6938,113,2,1031,8,0.05,1913.68
526543,2022-03-28 04:41:19,7554,180,5,1033,-3,0.0,-3561.6000000000004
526544,2023-08-30 19:27:03,7393,155,1,1037,-2,0.2,-2865.6000000000004
526545,2024-01-13 19:02:40,4444,179,1,1005,-3,0.0,-456.81000000000006
526546,2022-09-29 17:11:50,3419,144,5,1036,8,0.0,4962.8
526547,2023-06-24 22:42:09,4797,184,2,1048,-3,0.2,-3995.256
526548,2023-08-04 18:00:58,2490,154,2,1044,2,0.0,3327.98
526549,2023-10-09 02:51:42,8673,178,2,1028,1,0.0,512.18
526550,2022-07-24 15:43:16,4943,167,3,1033,7,1.5,-2449.265
526551,2023-10-05 01:11:34,9390,179,3,1014,4,0.05,578.626
526552,2023-05-11 07:17:08,6659,149,4,1047,1,0.0,1569.64
526553,2024-01-01 07:04:43,8010,170,2,1009,2,0.0,1945.14
526554,2023-06-12 01:46:50,8029,109,4,1046,4,0.0,5179.92
526555,2024-03-06 03:21:52,9799,143,2,1024,-1,0.0,-188.18
526556,2023-01-07 04:11:34,9764,165,4,1036,-4,0.0,-1936.28
526557,2022-07-03 22:38:39,6742,164,2,1032,-1,0.1,-836.19
526558,2023-05-10 01:42:39,4575,139,4,1020,8,0.0,3633.04
526559,2023-01-27 04:38:17,7655,195,1,1027,2,1.5,-1446.41
526560,2023-11-05 10:09:58,9922,200,3,1047,-3,0.0,-2130.7799999999997
526561,2023-11-13 13:59:47,9905,137,5,1040,3,0.1,3102.813
526562,2023-08-14 21:13:39,4038,126,1,1033,-3,0.0,-5051.34
526563,2023-06-19 00:29:19,9811,134,5,1016,-4,1.5,259.34
