ReturnID,OrderID,ReturnDate,ReturnReason
802579,523916,2024-08-06 23:09:28,WRONG ITEM
802580,511075,2023-02-18 19:24:25,nan
802581,517381,2023-02-16 23:34:44,Wrong Item
802582,511099,2024-10-03 06:45:00,Wrong Item
802583,537580,2022-10-10 19:29:20,WRONG ITEM
802584,543146,2022-05-05 05:40:29,nan
802585,523771,2022-09-28 18:57:48,Defective
802586,518244,2024-09-04 15:23:57,nan
802587,523674,2022-06-29 17:58:53,Defective
802588,501794,2023-09-07 19:22:30,Defective
802589,548635,2022-01-06 15:22:39,WRONG ITEM
802590,543693,2024-02-10 18:44:41,Defective
802591,534852,2023-06-30 00:05:21,defective
802592,522563,2022-11-27 02:51:32,Defective
802593,512623,2024-08-05 18:40:37,WRONG ITEM
802594,520192,2024-09-29 23:41:46,WRONG ITEM
802595,511801,2022-11-08 12:42:14,nan
802596,517703,2023-03-24 00:58:44,Changed Mind
802597,539290,2023-07-23 00:37:49,WRONG ITEM
802598,545818,2022-08-12 22:19:21,Wrong Item
802599,515334,2023-09-07 00:06:52,nan
802600,500354,2024-01-06 13:56:59,WRONG ITEM
802601,528998,2024-11-30 03:48:59,Changed Mind
802602,523204,2023-04-20 11:30:57,defective
802603,512094,2023-06-28 02:16:12,Defective
802604,539489,2023-08-25 18:34:31,Changed Mind
802605,519629,2022-03-28 19:40:23,Defective
802606,513974,2022-02-15 11:13:37,Defective
802607,541272,2022-10-31 00:05:26,WRONG ITEM
802608,546935,2024-01-30 06:47:56,WRONG ITEM
802609,511640,2024-05-28 04:35:10,Defective
802610,536899,2024-10-03 13:47:27,WRONG ITEM
802611,545384,2022-07-01 14:10:41,Wrong Item
802612,502962,2022-03-02 07:20:29,Changed Mind
802613,512924,2024-04-29 07:39:37,Wrong Item
802614,521114,2022-07-07 10:08:51,Wrong Item
802615,525796,2024-03-17 08:21:23,Defective
802616,547196,2022-03-24 08:19:17,Wrong Item
802617,509229,2024-07-07 12:35:40,Defective
802618,518622,2024-11-07 21:50:25,defective
802619,526419,2024-08-16 13:51:31,Changed Mind
802620,532501,2023-12-24 02:09:37,nan
802621,545436,2023-05-25 17:15:11,defective
802622,537564,2022-04-25 01:44:08,defective
802623,537409,2023-03-27 10:53:38,defective
802624,540942,2023-01-15 18:55:53,WRONG ITEM
802625,521947,2023-06-11 12:34:46,Wrong Item
802626,541044,2023-11-14 05:15:39,WRONG ITEM
802627,535334,2024-02-04 15:13:29,WRONG ITEM
802628,543015,2024-05-08 22:09:10,WRONG ITEM
802629,534820,2022-02-04 23:56:20,Defective
802630,506858,2023-09-17 15:27:31,defective
802631,534208,2022-11-03 16:52:00,defective
802632,530020,2022-08-12 13:57:08,nan
802633,534686,2024-11-08 10:13:32,Wrong Item
802634,546638,2024-07-21 12:17:28,WRONG ITEM
802635,514091,2024-09-02 19:43:10,WRONG ITEM
802636,536906,2023-02-17 06:43:18,defective
802637,523522,2023-08-05 21:36:21,WRONG ITEM
802638,504571,2024-03-18 02:25:22,Changed Mind
802639,507214,2023-03-09 02:35:16,nan
802640,546342,2024-12-21 14:26:24,nan
802641,508777,2022-04-08 11:38:13,Changed Mind
802642,521326,2023-04-11 15:43:09,defective
802643,528742,2022-12-23 12:54:52,Wrong Item
802644,533488,2022-01-21 13:22:55,defective
802645,544803,2022-07-22 12:27:43,nan
802646,540971,2024-01-04 18:10:23,Changed Mind
802647,507583,2022-07-01 14:27:19,Changed Mind
802648,522763,2023-05-28 11:18:29,Wrong Item
802649,544841,2024-03-23 01:00:33,nan
802650,505640,2024-01-16 20:50:31,WRONG ITEM
802651,503663,2024-05-05 16:01:46,Wrong Item
802652,531689,2022-11-15 02:50:00,Changed Mind
802653,518576,2022-11-16 20:02:37,WRONG ITEM
802654,504787,2024-04-19 09:42:28,WRONG ITEM
802655,509992,2024-10-29 14:52:13,defective
802656,546712,2023-11-26 06:06:55,Wrong Item
802657,541232,2022-12-26 18:00:32,Defective
802658,505887,2024-09-30 15:22:01,Changed Mind
802659,536817,2023-10-10 20:30:49,Changed Mind
802660,544804,2023-02-22 11:13:05,Changed Mind
802661,526016,2024-01-09 02:37:56,defective
802662,518325,2024-10-12 00:55:35,WRONG ITEM
802663,501612,2024-11-30 23:22:59,nan
802664,548556,2022-10-10 11:01:08,nan
802665,544395,2024-06-28 23:41:10,nan
802666,544761,2024-01-04 13:40:26,Wrong Item
802667,537196,2024-09-10 09:26:36,Defective
802668,547707,2024-08-22 17:58:54,defective
802669,523223,2024-06-08 23:20:58,Changed Mind
802670,508779,2024-03-20 23:12:26,Wrong Item
802671,518605,2022-05-02 03:59:45,Wrong Item
802672,540858,2024-02-25 16:11:05,defective
802673,509893,2023-03-13 04:10:46,WRONG ITEM
802674,537512,2024-12-16 17:26:39,defective
802675,523206,2022-10-02 15:56:05,nan
802676,511486,2024-03-23 15:10:57,Changed Mind
802677,522426,2023-07-24 03:58:48,WRONG ITEM
802678,505999,2022-07-15 14:59:46,Changed Mind
802679,511108,2023-07-06 21:01:13,Wrong Item
802680,533443,2023-04-23 03:27:36,Defective
802681,538279,2024-06-03 16:33:52,WRONG ITEM
802682,547864,2024-10-04 04:25:53,WRONG ITEM
802683,525762,2023-05-20 21:07:59,Changed Mind
802684,506712,2023-12-13 11:03:30,defective
802685,525853,2024-04-22 19:13:40,WRONG ITEM
802686,518306,2022-03-11 15:05:22,nan
802687,525243,2023-01-02 13:08:07,Changed Mind
802688,543745,2024-01-14 11:45:53,Changed Mind
802689,512517,2022-10-16 08:49:02,nan
802690,522288,2023-04-18 02:48:09,Wrong Item
802691,532472,2024-11-26 22:41:47,defective
802692,541469,2023-06-04 09:02:05,Changed Mind
802693,547020,2023-04-11 03:58:55,defective
802694,515877,2024-04-06 14:21:05,Wrong Item
802695,532593,2024-03-25 03:14:50,Wrong Item
802696,518528,2022-09-08 18:10:36,defective
802697,503559,2022-06-01 03:08:08,Wrong Item
802698,501914,2022-12-06 06:53:49,defective
802699,512147,2022-10-10 14:57:56,nan
802700,524829,2022-11-07 20:27:32,Wrong Item
802701,509527,2022-05-26 11:32:01,defective
802702,516166,2024-05-21 05:17:17,WRONG ITEM
802703,527778,2023-10-16 13:50:45,Wrong Item
802704,517141,2023-10-31 16:39:10,Wrong Item
802705,538713,2022-11-21 17:35:54,defective
802706,529439,2023-05-02 09:53:43,WRONG ITEM
802707,534589,2023-04-29 17:19:43,Defective
802708,548419,2024-10-11 08:35:26,defective
802709,535287,2022-05-15 17:25:47,Changed Mind
802710,541419,2023-12-25 02:07:11,nan
802711,531067,2024-09-26 23:13:05,Wrong Item
802712,548269,2022-08-29 08:12:20,Changed Mind
802713,546647,2024-11-26 02:11:26,defective
802714,501312,2022-02-18 16:57:42,defective
802715,535076,2023-02-25 00:32:05,defective
802716,536953,2024-06-02 14:11:28,Changed Mind
802717,531149,2022-02-26 11:26:52,nan
802718,546892,2023-03-08 22:06:00,defective
802719,519127,2024-06-22 02:47:39,Changed Mind
802720,539187,2023-02-10 04:37:16,Wrong Item
802721,537927,2023-11-14 00:50:45,nan
802722,528984,2022-08-14 07:07:21,nan
802723,502331,2023-01-11 12:41:35,Wrong Item
802724,534007,2024-03-14 14:23:09,Changed Mind
802725,509460,2022-03-12 03:32:18,WRONG ITEM
802726,541700,2024-03-08 22:40:27,WRONG ITEM
802727,532236,2022-02-18 21:17:15,nan
802728,542774,2024-09-20 16:39:39,WRONG ITEM
802729,534493,2023-05-24 10:37:28,Changed Mind
802730,529389,2024-03-01 23:14:12,Changed Mind
802731,523160,2022-09-28 15:51:16,defective
802732,538290,2023-03-14 22:36:11,Wrong Item
802733,547764,2022-04-06 07:22:02,nan
802734,538514,2022-07-13 14:30:39,WRONG ITEM
802735,501250,2024-04-19 18:06:14,Changed Mind
802736,518812,2022-09-24 15:19:30,nan
802737,537339,2022-08-08 09:11:34,nan
802738,531605,2023-05-23 00:11:49,defective
802739,523536,2022-11-13 19:46:03,WRONG ITEM
802740,539844,2023-02-19 06:40:45,Changed Mind
802741,500550,2023-06-05 13:06:44,Defective
802742,533830,2022-08-30 06:52:03,Changed Mind
802743,525234,2022-09-24 16:58:07,Changed Mind
802744,503388,2023-02-27 21:43:58,nan
802745,503047,2024-08-27 11:41:13,nan
802746,505532,2022-05-25 20:34:02,Wrong Item
802747,511517,2024-08-25 01:38:25,Changed Mind
802748,545875,2024-09-30 18:22:22,WRONG ITEM
802749,544923,2024-01-04 04:04:37,Changed Mind
802750,513990,2024-05-13 19:22:57,Defective
802751,544864,2022-07-02 14:13:09,nan
802752,539096,2024-02-08 23:12:55,Changed Mind
802753,538459,2023-10-29 20:50:12,nan
802754,530593,2022-07-21 04:05:08,Wrong Item
802755,524755,2022-07-23 09:05:41,Defective
802756,538966,2024-02-29 03:34:09,Defective
802757,506656,2022-04-04 11:43:27,Changed Mind
802758,506311,2024-10-24 00:10:33,Defective
802759,513369,2023-12-11 23:23:12,WRONG ITEM
802760,524795,2024-08-05 07:56:05,nan
802761,504510,2022-03-23 23:58:33,Wrong Item
802762,540887,2022-03-07 21:53:05,nan
802763,514041,2023-07-18 00:22:22,nan
802764,548492,2024-09-18 19:45:03,nan
802765,525816,2022-08-11 11:09:58,Defective
802766,501735,2022-06-30 09:48:28,nan
802767,505099,2024-01-06 12:01:04,defective
802768,541409,2022-11-27 06:23:46,nan
802769,523993,2023-05-17 00:14:23,nan
802770,510720,2023-02-21 15:02:59,defective
802771,526631,2024-09-11 17:54:47,defective
802772,513214,2022-05-02 12:35:16,nan
802773,527928,2024-10-06 01:49:56,nan
802774,545270,2022-04-09 10:05:07,defective
802775,534118,2022-12-21 19:47:34,Defective
802776,543594,2022-09-28 10:33:41,Changed Mind
802777,517287,2024-03-22 02:50:13,WRONG ITEM
802778,515797,2023-08-24 01:38:44,defective
802779,517091,2022-07-07 03:59:18,nan
802780,501462,2023-07-05 10:15:32,WRONG ITEM
802781,506335,2022-10-31 19:20:28,WRONG ITEM
802782,520146,2023-03-17 22:18:31,Wrong Item
802783,501504,2024-07-21 07:31:44,Changed Mind
802784,538049,2022-01-16 12:58:39,defective
802785,541069,2024-04-11 11:53:28,Defective
802786,548354,2022-10-06 13:39:19,nan
802787,519210,2023-01-28 15:33:29,Wrong Item
802788,509121,2022-10-14 05:35:31,nan
802789,516044,2024-05-20 07:23:16,defective
802790,524395,2022-11-06 16:51:36,Changed Mind
802791,523675,2023-08-22 03:51:39,Defective
802792,547322,2023-07-12 01:53:29,Defective
802793,542405,2023-09-20 08:25:40,nan
802794,525725,2024-12-24 04:07:21,defective
802795,534231,2022-11-28 08:59:27,nan
802796,513033,2023-06-02 11:58:48,Changed Mind
802797,532500,2024-12-19 23:28:14,nan
802798,519455,2022-02-25 15:03:42,Defective
802799,541853,2023-07-20 21:23:56,Changed Mind
802800,506797,2022-11-01 04:26:28,nan
802801,548985,2024-01-15 21:58:39,WRONG ITEM
802802,524453,2024-06-10 09:49:25,Wrong Item
802803,516190,2023-02-12 20:48:23,Defective
802804,530096,2022-12-02 20:34:50,Changed Mind
802805,530890,2023-12-20 00:27:52,Wrong Item
802806,548146,2023-11-18 03:49:26,Wrong Item
802807,548153,2022-01-11 05:50:33,Defective
802808,548438,2022-02-07 01:22:54,Wrong Item
802809,530010,2024-11-01 13:58:18,nan
802810,513643,2022-10-10 22:07:11,Wrong Item
802811,512260,2024-02-24 01:30:35,Changed Mind
802812,549146,2022-06-27 02:06:54,defective
802813,549732,2022-09-02 12:07:56,Wrong Item
802814,524859,2022-06-19 14:26:18,Wrong Item
802815,523786,2023-02-04 09:07:41,WRONG ITEM
802816,531739,2022-04-27 05:45:51,Changed Mind
802817,538969,2023-10-18 04:30:36,WRONG ITEM
802818,548506,2022-01-14 03:44:55,nan
802819,504107,2022-09-15 09:02:32,WRONG ITEM
802820,505612,2024-10-07 15:29:22,nan
802821,515393,2022-04-07 04:18:22,Changed Mind
802822,506122,2024-08-24 02:53:13,nan
802823,501993,2024-02-16 22:28:22,nan
802824,546893,2024-10-21 19:04:13,nan
802825,513543,2024-02-20 04:38:16,Changed Mind
802826,510640,2024-12-21 23:23:13,defective
802827,539736,2022-07-19 18:31:00,nan
802828,505964,2023-11-12 09:30:49,Wrong Item
802829,542303,2023-11-30 03:41:56,Defective
802830,520312,2022-04-14 21:18:47,nan
802831,528981,2022-05-28 12:53:57,Changed Mind
802832,542035,2024-03-06 05:38:47,WRONG ITEM
802833,531907,2023-09-21 09:04:30,Wrong Item
802834,544667,2023-08-08 12:54:43,WRONG ITEM
802835,538126,2022-03-11 16:58:13,defective
802836,505805,2022-12-09 21:15:19,Defective
802837,518446,2022-01-08 04:25:54,Wrong Item
802838,533292,2022-09-07 05:14:03,Wrong Item
802839,508638,2023-02-24 07:01:06,nan
802840,519598,2024-01-19 08:49:41,nan
802841,545424,2023-03-10 10:54:11,defective
802842,514117,2023-06-13 10:58:52,WRONG ITEM
802843,533775,2023-07-14 06:03:03,defective
802844,524089,2024-06-21 05:24:24,Changed Mind
802845,543919,2023-09-13 23:59:34,Defective
802846,547266,2024-01-25 07:30:28,WRONG ITEM
802847,537581,2024-09-23 07:05:27,Defective
802848,514189,2024-11-15 14:20:26,Changed Mind
802849,526115,2022-09-09 01:01:54,Defective
802850,522475,2023-07-09 07:02:36,Defective
802851,533316,2023-08-16 19:05:20,nan
802852,545950,2023-10-17 20:23:58,WRONG ITEM
802853,504531,2022-06-06 01:34:41,Changed Mind
802854,512500,2023-12-11 17:15:28,Defective
802855,510990,2022-01-14 18:21:27,defective
802856,542344,2022-02-23 14:08:51,defective
802857,548919,2024-08-19 02:32:07,WRONG ITEM
802858,512936,2022-10-10 05:20:02,Wrong Item
802859,533971,2024-03-07 00:29:09,Defective
802860,517543,2022-02-09 13:35:08,nan
802861,528120,2024-11-23 00:28:53,Wrong Item
802862,520184,2024-11-28 09:58:56,Changed Mind
802863,525135,2024-08-09 23:37:23,Defective
802864,538808,2022-06-03 12:51:21,Wrong Item
802865,504768,2022-03-30 00:42:13,nan
802866,529593,2023-12-08 14:41:12,defective
802867,514421,2023-07-20 22:58:30,nan
802868,534889,2022-07-28 14:42:39,nan
802869,512853,2024-10-31 18:33:52,Wrong Item
802870,513375,2024-07-13 01:16:19,Defective
802871,540608,2022-10-26 09:01:32,Wrong Item
802872,526297,2024-12-27 05:20:20,Defective
802873,519328,2024-03-19 23:08:06,defective
802874,514410,2023-04-01 21:03:48,WRONG ITEM
802875,515332,2022-02-19 07:38:49,defective
802876,512313,2023-09-22 09:39:08,Defective
802877,542598,2022-02-28 07:23:16,Changed Mind
802878,514028,2022-11-03 06:49:30,Defective
802879,538818,2024-07-19 21:15:06,WRONG ITEM
802880,542960,2024-06-12 05:26:00,defective
802881,531777,2023-11-27 16:32:19,WRONG ITEM
802882,536309,2022-03-05 06:16:35,Changed Mind
802883,519885,2024-12-11 15:41:26,Changed Mind
802884,525463,2022-08-02 15:40:52,Wrong Item
802885,508585,2022-10-10 16:44:17,Changed Mind
802886,514205,2022-12-08 07:22:42,nan
802887,540799,2022-02-02 23:34:37,Defective
802888,516039,2023-05-19 05:53:19,defective
802889,530982,2022-10-28 01:55:30,defective
802890,547115,2023-04-15 21:57:37,Changed Mind
802891,509174,2023-04-18 00:11:11,Changed Mind
802892,523772,2022-06-02 14:43:45,Changed Mind
802893,534362,2023-11-01 12:24:51,Defective
802894,537405,2023-12-01 22:47:10,WRONG ITEM
802895,531347,2022-07-09 03:30:23,Defective
802896,548029,2022-12-07 19:13:16,Changed Mind
802897,524165,2022-08-27 04:47:08,defective
802898,544727,2023-12-20 09:10:11,Wrong Item
802899,524692,2023-10-29 22:35:22,nan
802900,529378,2023-03-06 18:11:46,Changed Mind
802901,508446,2022-10-23 02:43:23,nan
802902,503404,2024-08-01 07:20:56,defective
802903,531462,2024-10-25 23:59:59,nan
802904,540833,2024-12-19 03:59:15,Changed Mind
802905,527830,2022-10-08 01:27:58,WRONG ITEM
802906,517670,2022-11-15 13:03:05,Changed Mind
802907,545402,2022-02-12 03:43:15,WRONG ITEM
802908,516988,2022-11-07 12:22:55,Changed Mind
802909,519649,2023-09-12 02:17:10,nan
802910,543038,2022-03-21 02:22:16,defective
802911,527440,2023-08-11 03:56:56,Changed Mind
802912,525579,2024-04-29 21:06:26,Defective
802913,549194,2023-03-23 13:15:26,nan
802914,537966,2023-06-11 19:15:33,Changed Mind
802915,500531,2023-10-03 05:39:18,WRONG ITEM
802916,503238,2022-01-17 01:09:21,Changed Mind
802917,532706,2023-03-05 07:09:14,nan
802918,547392,2022-03-18 19:17:19,WRONG ITEM
802919,520009,2023-12-12 11:33:33,WRONG ITEM
802920,515576,2024-09-18 20:17:19,nan
802921,520068,2023-01-15 16:07:06,WRONG ITEM
802922,511664,2024-09-26 13:42:54,nan
802923,532453,2024-07-07 18:11:28,Wrong Item
802924,503136,2024-11-22 01:19:47,nan
802925,546421,2022-02-16 11:40:15,defective
802926,511789,2023-10-15 12:01:38,Wrong Item
802927,520735,2024-01-29 11:45:44,Wrong Item
802928,516915,2023-01-19 00:40:44,nan
802929,518940,2024-07-08 06:56:50,Changed Mind
802930,528396,2022-03-11 20:15:51,WRONG ITEM
802931,538400,2023-02-07 19:44:02,WRONG ITEM
802932,539941,2024-11-03 11:25:51,WRONG ITEM
802933,541529,2022-06-18 13:15:04,nan
802934,515163,2024-04-18 08:40:31,Wrong Item
802935,539632,2022-09-28 22:25:15,defective
802936,537231,2024-04-12 11:58:00,defective
802937,530868,2024-10-14 12:41:31,defective
802938,518293,2022-10-20 06:23:18,Wrong Item
802939,507122,2024-04-17 23:36:20,Defective
802940,516131,2024-10-25 18:24:15,Defective
802941,511801,2022-02-09 16:02:30,Defective
802942,523005,2023-10-03 19:31:09,Changed Mind
802943,536177,2024-11-19 23:44:58,Changed Mind
802944,521347,2024-12-20 13:43:53,WRONG ITEM
802945,542802,2024-06-06 07:02:57,Wrong Item
802946,541716,2022-10-24 12:37:18,Wrong Item
802947,524967,2023-11-02 13:02:21,nan
802948,508995,2023-05-09 10:47:39,Wrong Item
802949,528776,2024-01-14 07:13:36,WRONG ITEM
802950,545268,2024-12-13 21:46:22,Wrong Item
802951,516834,2022-01-13 12:18:22,Defective
802952,518782,2023-04-03 14:26:44,Defective
802953,505897,2024-12-12 03:32:43,WRONG ITEM
802954,546225,2024-12-12 07:52:03,Wrong Item
802955,537266,2023-08-04 18:45:04,nan
802956,509583,2022-08-17 19:50:30,nan
802957,515527,2024-06-16 06:40:26,nan
802958,508059,2023-04-20 06:08:55,defective
802959,515368,2024-01-19 15:24:18,defective
802960,521229,2024-08-27 18:32:39,defective
802961,523240,2022-10-11 20:34:50,Changed Mind
802962,511529,2023-11-18 08:15:11,nan
802963,545017,2023-07-13 13:07:01,defective
802964,509844,2024-06-01 14:06:27,nan
802965,531436,2024-01-11 18:35:48,WRONG ITEM
802966,508386,2022-11-01 14:45:26,defective
802967,542730,2024-09-25 21:19:26,defective
802968,523136,2024-02-25 09:05:22,nan
802969,522959,2023-10-22 13:26:31,WRONG ITEM
802970,535752,2022-07-10 07:27:42,WRONG ITEM
802971,504726,2023-10-29 11:02:03,Defective
802972,521225,2024-12-12 00:08:52,Wrong Item
802973,533441,2023-06-13 15:41:48,defective
802974,535188,2023-01-31 04:20:52,defective
802975,542006,2023-08-18 14:49:19,defective
802976,536403,2024-11-03 12:32:11,Defective
802977,534999,2024-05-07 15:53:44,defective
802978,516546,2022-02-08 09:37:50,WRONG ITEM
802979,535166,2022-08-12 16:37:16,defective
802980,501045,2023-02-05 12:37:29,nan
802981,501604,2023-05-15 11:59:28,Changed Mind
802982,525486,2023-05-25 03:27:54,Defective
802983,541559,2023-05-05 11:40:20,Changed Mind
802984,543992,2023-09-28 19:57:54,WRONG ITEM
802985,503164,2024-10-20 22:55:53,WRONG ITEM
802986,513665,2022-09-18 12:31:15,Defective
802987,549735,2023-10-16 01:30:04,defective
802988,510933,2023-08-30 23:48:30,defective
802989,511425,2022-02-26 05:47:29,Wrong Item
802990,524351,2024-10-06 13:29:09,WRONG ITEM
802991,507170,2023-06-30 10:57:00,Defective
802992,513310,2024-09-29 04:35:03,Defective
802993,548379,2022-07-20 11:50:38,defective
802994,520221,2024-12-16 19:16:50,Changed Mind
802995,532382,2022-11-30 05:21:29,Wrong Item
802996,535156,2024-03-06 13:32:06,WRONG ITEM
802997,517847,2023-05-02 08:56:29,Defective
802998,536761,2022-01-24 11:06:20,Changed Mind
802999,537973,2022-01-03 23:05:03,Changed Mind
803000,504863,2023-02-26 09:58:30,WRONG ITEM
803001,528077,2023-11-14 05:57:34,WRONG ITEM
803002,510548,2023-04-02 11:46:31,Changed Mind
803003,549233,2023-09-08 10:59:37,defective
803004,503596,2022-10-16 13:59:57,defective
803005,505754,2024-06-28 08:42:53,WRONG ITEM
803006,519232,2024-06-29 05:12:06,Wrong Item
803007,511693,2024-09-04 02:06:18,nan
803008,531085,2023-04-20 21:17:56,nan
803009,536182,2023-03-17 12:55:50,WRONG ITEM
803010,530820,2022-04-10 06:53:28,WRONG ITEM
803011,534874,2024-12-20 19:12:34,Wrong Item
803012,505270,2024-04-15 16:49:34,nan
803013,512967,2022-09-28 20:05:09,WRONG ITEM
803014,542588,2022-04-27 01:51:47,Defective
803015,534583,2022-02-15 23:08:21,WRONG ITEM
803016,540980,2024-01-28 15:10:23,Wrong Item
803017,537067,2023-04-20 04:33:53,Changed Mind
803018,523157,2023-09-27 20:52:25,Changed Mind
803019,501894,2024-12-08 23:49:53,Wrong Item
803020,547725,2024-03-22 13:00:05,defective
803021,526594,2023-07-12 06:17:22,WRONG ITEM
803022,538648,2023-12-27 23:36:57,WRONG ITEM
803023,516314,2024-11-01 05:04:23,nan
803024,514481,2023-05-19 09:54:28,defective
803025,522744,2022-07-31 19:37:21,Defective
803026,510174,2023-02-21 05:21:40,WRONG ITEM
803027,518341,2022-10-19 09:55:41,Defective
803028,515075,2023-03-07 22:49:14,WRONG ITEM
803029,501159,2022-03-18 13:33:35,nan
803030,538225,2023-12-18 17:46:57,Defective
803031,545971,2022-04-23 16:00:08,defective
803032,527664,2023-05-08 10:55:03,nan
803033,503287,2023-10-06 01:07:56,WRONG ITEM
803034,523466,2023-12-25 14:58:38,WRONG ITEM
803035,539414,2022-07-17 07:34:10,nan
803036,543241,2024-12-09 20:14:33,Wrong Item
803037,527384,2024-09-06 11:59:34,Defective
803038,529437,2023-10-16 17:50:05,Changed Mind
803039,513065,2024-11-28 17:53:55,Defective
803040,523367,2022-04-12 07:10:20,nan
803041,548950,2024-08-13 18:51:13,Wrong Item
803042,537508,2023-09-28 20:26:29,Changed Mind
803043,517078,2022-08-03 10:23:29,WRONG ITEM
803044,532024,2022-03-21 06:45:30,WRONG ITEM
803045,543759,2023-09-22 22:00:33,Wrong Item
803046,527974,2022-03-30 14:40:54,nan
803047,541643,2023-10-04 02:46:38,nan
803048,517901,2022-03-07 08:49:14,WRONG ITEM
803049,500810,2024-07-26 17:29:46,nan
803050,538377,2022-01-25 18:14:09,nan
803051,513920,2022-02-08 20:36:01,Wrong Item
803052,529316,2023-07-22 20:15:43,WRONG ITEM
803053,509070,2022-02-17 05:09:05,Wrong Item
803054,505427,2022-09-13 16:17:33,Changed Mind
803055,522609,2022-08-08 16:55:40,WRONG ITEM
803056,514422,2022-03-28 20:54:03,defective
803057,514800,2024-10-07 02:47:19,nan
803058,541958,2024-09-30 10:30:44,Defective
803059,500441,2023-12-11 07:57:16,nan
803060,545375,2022-06-30 16:27:18,defective
803061,521851,2022-01-06 08:03:50,defective
803062,548898,2022-03-12 12:13:09,Changed Mind
803063,544615,2023-06-20 16:17:06,defective
803064,520621,2024-07-10 13:50:12,Wrong Item
803065,544933,2023-05-27 07:26:54,Defective
803066,548037,2023-09-25 21:14:03,WRONG ITEM
803067,524218,2022-04-24 22:08:48,nan
803068,521378,2022-08-26 03:40:23,Wrong Item
803069,512104,2024-01-18 11:49:45,Wrong Item
803070,528116,2024-02-29 23:03:28,WRONG ITEM
803071,511765,2023-03-26 17:48:36,Defective
803072,502438,2023-01-14 10:44:06,defective
803073,528054,2024-09-06 09:01:01,Defective
803074,517299,2022-02-28 15:09:48,Wrong Item
803075,519743,2022-05-18 05:22:03,Changed Mind
803076,537773,2022-02-20 21:44:34,defective
803077,535647,2023-08-15 15:08:58,Changed Mind
803078,549127,2022-09-11 16:21:21,WRONG ITEM
803079,516265,2023-01-29 18:19:12,defective
803080,514021,2023-10-31 13:15:57,WRONG ITEM
803081,505879,2024-02-16 05:15:31,Wrong Item
803082,501147,2023-04-01 09:09:04,Changed Mind
803083,545215,2024-07-23 23:51:28,Wrong Item
803084,518255,2024-05-24 02:12:06,Defective
803085,532783,2023-05-31 02:35:00,Changed Mind
803086,529985,2024-03-02 07:06:34,Changed Mind
803087,537504,2023-09-01 07:43:57,defective
803088,528781,2023-03-08 15:32:37,Defective
803089,509898,2022-03-22 21:06:13,Changed Mind
803090,502763,2023-02-02 06:48:57,Defective
803091,531899,2023-04-14 12:21:42,Changed Mind
803092,534567,2022-05-12 21:22:56,defective
803093,530408,2023-03-23 10:01:37,WRONG ITEM
803094,532952,2023-09-28 23:09:39,nan
803095,541215,2022-05-30 20:34:13,Changed Mind
803096,517550,2023-08-04 20:27:59,Changed Mind
803097,519924,2022-03-13 12:48:11,Wrong Item
803098,546884,2023-04-21 18:29:03,WRONG ITEM
803099,501870,2022-09-25 06:44:04,Defective
803100,508591,2023-05-10 06:31:27,defective
803101,541786,2024-02-04 23:37:10,WRONG ITEM
803102,541924,2022-05-19 01:50:57,Defective
803103,509965,2023-09-19 01:43:02,Defective
803104,535823,2022-12-23 19:59:28,Changed Mind
803105,508085,2022-03-29 07:59:23,defective
803106,502765,2023-04-24 08:39:37,defective
803107,535860,2023-05-13 06:02:28,Defective
803108,549985,2022-05-29 18:29:31,defective
803109,512374,2022-10-18 12:01:55,Changed Mind
803110,525728,2022-04-28 08:17:58,nan
803111,541443,2023-07-31 02:19:17,Defective
803112,523622,2022-03-14 14:11:40,defective
803113,548814,2023-07-17 23:59:38,Wrong Item
803114,530658,2022-03-07 13:55:11,Changed Mind
803115,526838,2024-09-28 03:09:48,Defective
803116,529391,2022-08-23 10:34:47,Wrong Item
803117,505619,2022-07-02 09:48:14,WRONG ITEM
803118,529696,2022-06-12 02:17:55,WRONG ITEM
803119,517973,2023-09-21 05:07:02,nan
803120,526702,2024-12-23 00:40:21,nan
803121,513073,2024-12-15 05:31:35,Defective
803122,518423,2022-06-13 03:56:23,Changed Mind
803123,534810,2024-11-27 17:06:23,WRONG ITEM
803124,549832,2022-03-14 03:11:56,Defective
803125,549137,2024-07-23 02:38:47,Wrong Item
803126,546898,2022-08-29 06:56:37,WRONG ITEM
803127,544583,2023-04-04 05:44:39,defective
803128,548158,2024-11-19 08:26:31,Defective
803129,525495,2022-12-10 08:44:52,Changed Mind
803130,515501,2022-03-12 04:05:00,nan
803131,516901,2022-11-07 23:43:06,WRONG ITEM
803132,544085,2024-02-26 22:26:33,Changed Mind
803133,517408,2023-07-11 03:10:56,WRONG ITEM
803134,548976,2023-11-02 06:11:19,defective
803135,522467,2022-03-26 21:03:11,nan
803136,502558,2023-02-17 06:38:31,Defective
803137,518649,2022-11-13 10:43:28,Wrong Item
803138,531532,2024-08-15 22:08:07,Changed Mind
803139,544841,2023-12-08 13:08:26,Defective
803140,528894,2022-12-19 16:42:24,nan
803141,529056,2023-10-29 20:03:55,nan
803142,538820,2022-01-31 02:20:17,Changed Mind
803143,502208,2024-04-14 08:49:27,Changed Mind
803144,501062,2022-10-11 20:41:54,Wrong Item
803145,500433,2023-05-22 09:47:27,WRONG ITEM
803146,530885,2024-11-27 17:14:58,Wrong Item
803147,534801,2024-11-04 17:38:17,nan
